module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00308	co728_000000045661	Semi-phosphorylative Entner-Doudoroff pathway, gluconate => glycerate-3P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K05308 K00874 K01625 (K00134 K00927,K00131,K18978)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00874,K01625	5639,5638	K00874 is present in multiple modules: M00308/M00631/M00061,K01625 is present in multiple modules: M00008/M00308/M00631/M00061
M00631	co728_000000045661	D-Galacturonate degradation (bacteria), D-galacturonate => pyruvate + D-glyceraldehyde 3P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01812 K00041 (K01685,K16849+K16850) K00874 (K01625,K17463)"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K00874,K01625	5639,5638	K00874 is present in multiple modules: M00308/M00631/M00061,K01625 is present in multiple modules: M00008/M00308/M00631/M00061
M00061	co728_000000045661	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01812 K00040 (K01686,K08323) K00874 (K01625,K17463)"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K00874,K01625	5639,5638	K00874 is present in multiple modules: M00308/M00631/M00061,K01625 is present in multiple modules: M00008/M00308/M00631/M00061
M00114	co728_000000045661	Ascorbate biosynthesis, plants, fructose-6P => ascorbate	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01809 K17497 K00966 K10046 K14190 K10047 K17744 K00225"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01809	5693	K01809 is present in multiple modules: M00114/M01000/M01006
M00854	co728_000000045661	Glycogen biosynthesis, glucose-1P => glycogen/starch	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00963 (K00693+K00750,K16150,K16153,K13679,K20812)),(K00975 (K00703,K13679,K20812)) (K00700,K16149)"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00700,K00703,K00975,K00975	5618,5615,5617,5616	K00700 is present in multiple modules: M00854/M00565,K00703 is present in multiple modules: M00854/M00565,K00975 is present in multiple modules: M00854/M00565
M00855	co728_000000045661	Glycogen degradation, glycogen => glucose-6P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00688,K16153) (K01196,((K00705,K22451) (K02438,K01200))) (K15779,K01835,K15778)"	0.3333333333333333	False	0.3333333333333333	False	1.0	K00688	1	K00688	5614	None
M00565	co728_000000045661	Trehalose biosynthesis, D-glucose 1P => trehalose	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K00975 K00703 (K00700,K16149) K01214 K06044 K01236"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00700,K00703,K00975,K00975	5618,5615,5617,5616	K00700 is present in multiple modules: M00854/M00565,K00703 is present in multiple modules: M00854/M00565,K00975 is present in multiple modules: M00854/M00565
M00346	co728_000000045661	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	1.0	K00018	1	K00018	5540	None
M00345	co728_000000045661	Formaldehyde assimilation, ribulose monophosphate pathway	Pathway modules	Energy metabolism	Methane metabolism	"(((K08093,K13812) K08094),K13831) (K00850,K16370,K21071) K01624"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00850	5543	K00850 is present in multiple modules: M00001/M00345
M00094	co728_000000045661	Ceramide biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"K00654 K04708 (K04709,K04710,K24621,K24622,K23727,K28195,K28194) K04712"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K04708	5687	K04708 is present in multiple modules: M00094/M00099
M00099	co728_000000045661	Sphingosine biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"K00654 K04708 (K04709,K04710,K24621,K24622,K23727,K28195,K28194) K04712 (K01441,K12348,K12349)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K04708	5687	K04708 is present in multiple modules: M00094/M00099
M00609	co728_000000045661	Cysteine biosynthesis, methionine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K17462 K01243 K07173 K17216 K17217"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00789	5567	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00034	co728_000000045661	Methionine salvage pathway	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K01611 K00797 ((K01243,K01244) K00899,(K00772,K05810)) K08963 (K16054,K08964 (K09880,K08965 K08966)) K08967 (K00815,K08969,K23977,K00832,K00838)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K00789	5567	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00035	co728_000000045661	Methionine degradation	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K00552,K00558,K17398,K17399) K01251 (K01697,K10150)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00789	5567	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00368	co728_000000045661	Ethylene biosynthesis, methionine => ethylene	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 (K01762,K20772) K05933"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00789	5567	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00016	co728_000000045661	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	Pathway modules	Amino acid metabolism	Lysine metabolism	"(K00928,K12524,K12525,K12526) K00133 K01714 K00215 K00674 (K00821,K14267) K01439 K01778 (K01586,K12526)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00821	5625	K00821 is present in multiple modules: M00016/M00028/M00845
M00028	co728_000000045661	Ornithine biosynthesis, glutamate => ornithine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"(K00618,K00619,K14681,K14682,K00620,K22477,K22478) ((K00930,K22478) K00145,K12659) (K00818,K00821) (K01438,K14677,K00620)"	0.5	False	0.6	False	1.0	K00930	1	K00145,K00821,K00930	5559,5625,5558	K00145 is present in multiple modules: M00028/M00845,K00821 is present in multiple modules: M00016/M00028/M00845
M00844	co728_000000045661	Arginine biosynthesis, ornithine => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K00611 K01940 (K01755,K14681)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00611	5624	K00611 is present in multiple modules: M00844/M00029/M00978
M00845	co728_000000045661	Arginine biosynthesis, glutamate => acetylcitrulline => arginine	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K22478 K00145 K00821 K09065 K01438 K01940 K01755"	0.2857142857142857	False	0.2857142857142857	False	NA	No enzymes unique to module	NA	K00145,K00821	5559,5625	K00145 is present in multiple modules: M00028/M00845,K00821 is present in multiple modules: M00016/M00028/M00845
M00029	co728_000000045661	Urea cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01948 K00611 K01940 (K01755,K14681) K01476"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00611	5624	K00611 is present in multiple modules: M00844/M00029/M00978
M00978	co728_000000045661	Ornithine-ammonia cycle	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"K01915 K01955+K01956 K00611 K01940 K01755 (K27542,K27545)"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00611	5624	K00611 is present in multiple modules: M00844/M00029/M00978
M00015	co728_000000045661	Proline biosynthesis, glutamate => proline	Pathway modules	Amino acid metabolism	Arginine and proline metabolism	"((K00931 K00147),K12657) K00286"	0.5	False	0.6666666666666666	False	1.0	K00147,K00931	1,1	K00147,K00931	5531,5532	None
M00995	co728_000000045661	UDP-MurNAc biosynthesis, Fru-6P => UDP-MurNAc	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"K00820 K03431 K04042 K00790 K00075"	0.4	False	0.4	False	1.0	K00075,K00790	1,1	K00075,K00790	5550,5554	None
M00549	co728_000000045661	UDP-Glc biosynthesis, Glc => UDP-Glc	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K00844,K00845,K25026,K12407,K00886) (K01835,K15779,K15778) (K00963,K12447)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K25026	5692	K25026 is present in multiple modules: M00001/M00549
M01000	co728_000000045661	GDP-Man biosynthesis, Fru-6P => GDP-Man	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K01809,K28465,K15916,K16011) (K17497,K01840,K15778,K16881) (K00966,K00971,K16011,K16881)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01809	5693	K01809 is present in multiple modules: M00114/M01000/M01006
M01006	co728_000000045661	GDP-D-Rha4N biosynthesis, Fru-6P => GDP-D-Rha4N	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"(K01809,K28465,K15916,K16011) (K01840,K15778,K16881) (K00966,K00971,K16011,K16881) K01711 K13010"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01809	5693	K01809 is present in multiple modules: M00114/M01000/M01006
M00125	co728_000000045661	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01497,K14652) (K01498 K00082,K11752) (K22912,K20860,K20861,K20862,K21063,K21064) (K02858,K14652) K00794 K00793 (K20884 K22949,K11753)"	0.14285714285714285	False	0.14285714285714285	False	1.0	K21064	3	K21064,K21064,K21064	5605,5612,5714	None
M00096	co728_000000045661	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01662 K00099 (K00991,K12506) K00919 (K01770,K12506) K03526 K03527 K01823"	0.25	False	0.25	False	1.0	K00919,K01662	1,1	K00919,K01662	5537,5535	None
M00364	co728_000000045661	C10-C20 isoprenoid biosynthesis, bacteria	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 (K00795,K13789,K13787)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K13789	5572	K13789 is present in multiple modules: M00364/M00366
M00366	co728_000000045661	C10-C20 isoprenoid biosynthesis, plants	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K14066 K00787 K13789"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K13789	5572	K13789 is present in multiple modules: M00364/M00366
M00953	co728_000000045661	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of phytochemical compounds	"K00789 K05953 K14271 K22374 K18054"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00789	5567	K00789 is present in multiple modules: M00609/M00034/M00035/M00368/M00953
M00169	co728_000000048803	CAM (Crassulacean acid metabolism), light	Pathway modules	Energy metabolism	Carbon fixation	"K00029 K01006"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00029	1508	K00029 is present in multiple modules: M00169/M00172
M00172	co728_000000048803	C4-dicarboxylic acid cycle, NADP - malic enzyme type	Pathway modules	Energy metabolism	Carbon fixation	"K01595 K00051 K00029 K01006"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00029	1508	K00029 is present in multiple modules: M00169/M00172
M00530	co728_000000048803	Dissimilatory nitrate reduction, nitrate => ammonia	Pathway modules	Energy metabolism	Nitrogen metabolism	"(K00370+K00371+K00374,K02567+K02568) (K00362+K00363,K03385+K15876)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00370,K00371,K00374	1520,1521,1523	K00370 is present in multiple modules: M00530/M00529/M00804,K00371 is present in multiple modules: M00530/M00529/M00804,K00374 is present in multiple modules: M00530/M00529
M00529	co728_000000048803	Denitrification, nitrate => nitrogen	Pathway modules	Energy metabolism	Nitrogen metabolism	"(K00370+K00371+K00374,K02567+K02568) (K00368,K15864) (K04561+K02305) K00376"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00370,K00371,K00374	1520,1521,1523	K00370 is present in multiple modules: M00530/M00529/M00804,K00371 is present in multiple modules: M00530/M00529/M00804,K00374 is present in multiple modules: M00530/M00529
M00804	co728_000000048803	Complete nitrification, comammox, ammonia => nitrite => nitrate	Pathway modules	Energy metabolism	Nitrogen metabolism	"K28504+K10945+K10946 K10535 K00370+K00371"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00370,K00371	1520,1521	K00370 is present in multiple modules: M00530/M00529/M00804,K00371 is present in multiple modules: M00530/M00529/M00804
M00835	co728_000000048803	Pyocyanine biosynthesis, chorismate => pyocyanine	Pathway modules	Biosynthesis of other secondary metabolites	Biosynthesis of other bacterial compounds	"K13063 K20261 K06998 K20260 K20262 K21103 K20940"	0.14285714285714285	False	0.14285714285714285	False	1.0	K06998	1	K06998	1524	None
M00569	co728_000000048803	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	Pathway modules	Xenobiotics biodegradation	Aromatics degradation	"(K00446,K07104) ((K10217 K01821 K01617),K10216) (K18364,K02554) (K18365,K01666) (K18366,K04073)"	0.0	False	0.14285714285714285	False	1.0	K01821	1	K01821	1527	None
M00651	co728_000000048803	Vancomycin resistance, D-Ala-D-Lac type	Signature modules	Gene set	Drug resistance	"(K18345 K18344 K07260 K18346),(K18351 K18352 K18354 K18353) (K18347 K15739 K08641)"	0.0	False	0.14285714285714285	False	1.0	K08641	1	K08641	1499	None
M00615	co728_000000048803	Nitrate assimilation	Signature modules	Module set	Metabolic capacity	"(K02575,K15576+K15577+K15578-K15579) M00531"	0.5	False	0.5	False	1.0	K02575	1	K02575	1519	None
M00975	co728_000000083266	Betaine degradation, bacteria, betaine => pyruvate	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"K00479+K21832 (((K00309,K00315) (K00301,K00302+K00303+K00304+K00305)),K21833+K21834+K25960+K25961) K00600 (K01752,K01754)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01754	5289	K01754 is present in multiple modules: M00975/M00570
M00570	co728_000000083266	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01754	5289	K01754 is present in multiple modules: M00975/M00570
M00082	co728_000000000431	Fatty acid biosynthesis, initiation	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K11262,(K02160+K01961,K11263)+(K01962+K01963,K18472)) (K00665,K00667+K00668,K11533,(K00645 (K00648,K18473)))"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00645	1545	K00645 is present in multiple modules: M00082/M00873/M00874/M00885/M00886
M00873	co728_000000000431	Fatty acid biosynthesis in mitochondria, animals	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K18660 K03955+K00645 K09458 K11539+K13370 K22540 K07512"	0.0	False	0.08333333333333333	False	NA	No enzymes unique to module	NA	K00645	1545	K00645 is present in multiple modules: M00082/M00873/M00874/M00885/M00886
M00874	co728_000000000431	Fatty acid biosynthesis in mitochondria, fungi	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K11262 K03955+K00645 K09458 K00059 K22541 K07512"	0.0	False	0.08333333333333333	False	NA	No enzymes unique to module	NA	K00645	1545	K00645 is present in multiple modules: M00082/M00873/M00874/M00885/M00886
M00885	co728_000000000431	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA)	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K02078 K11263+K18472 K00645 K11608 K11609+K11610+(K27071+K27072,K27689)+K11611"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00645	1545	K00645 is present in multiple modules: M00082/M00873/M00874/M00885/M00886
M00886	co728_000000000431	Meromycolic acid biosynthesis, initiation and elongation FAS II (KasA and KasB)	Pathway modules	Lipid metabolism	Fatty acid metabolism	"K02078 K11263+K18472 K00645 K11608  K11609+K11610+K27071+K27072+K11611 K27070+K11610+K27072+(K27073,K27074)+K11611"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00645	1545	K00645 is present in multiple modules: M00082/M00873/M00874/M00885/M00886
M00176	co728_000000018043	Assimilatory sulfate reduction, sulfate => H2S	Pathway modules	Energy metabolism	Sulfur metabolism	"(K00958+K00860,K00955+K00957,K00956+K00957+K00860) K00390 (K00380+K00381,K00392)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00390	331	K00390 is present in multiple modules: M00176/M00616
M00616	co728_000000018043	Sulfate-sulfur assimilation	Signature modules	Module set	Metabolic capacity	"(K02048,K23163)+K02046+K02047+K02045 M00176"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00390	331	K00390 is present in multiple modules: M00176/M00616
M00004	co728_000000021491	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 ((K00616 (K01810,K06859,K15916)),K13810)"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00615	1307	K00615 is present in multiple modules: M00004/M00007/M00165/M00611/M00612
M00007	co728_000000021491	Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00615 (K00616,K13810) K01783 (K01807,K01808)"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00615	1307	K00615 is present in multiple modules: M00004/M00007/M00165/M00611/M00612
M00550	co728_000000021491	Ascorbate degradation, ascorbate => D-xylulose-5P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K02821+K02822+K03475 K03476 K03078 K03079 K03077"	0.2	False	0.2	False	1.0	K03077	1	K03077	1306	None
M00165	co728_000000021491	Reductive pentose phosphate cycle (Calvin cycle)	Pathway modules	Energy metabolism	Carbon fixation	"(K00855,K28462) (K01601-K01602) K00927 (K05298,K00150,K00134) K01803 (K01623,K01624) (K03841,K02446,K11532,K01086) K00615 (K01100,K11532,K01086) (K01807,K01808) K01783"	0.09090909090909091	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K00615	1307	K00615 is present in multiple modules: M00004/M00007/M00165/M00611/M00612
M00020	co728_000000021491	Serine biosynthesis, glycerate-3P => serine	Pathway modules	Amino acid metabolism	Serine and threonine metabolism	"K00058 K00831 (K01079,K02203,K22305,K25528)"	0.3333333333333333	False	0.3333333333333333	False	1.0	K00058	1	K00058	1309	None
M00125	co728_000000021491	Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01497,K14652) (K01498 K00082,K11752) (K22912,K20860,K20861,K20862,K21063,K21064) (K02858,K14652) K00794 K00793 (K20884 K22949,K11753)"	0.14285714285714285	False	0.14285714285714285	False	1.0	K21064	1	K21064	1301	None
M00611	co728_000000021491	Oxygenic photosynthesis in plants and cyanobacteria	Signature modules	Module set	Metabolic capacity	"(M00161,M00163) M00165"	0.0	False	0.045454545454545456	False	NA	No enzymes unique to module	NA	K00615	1307	K00615 is present in multiple modules: M00004/M00007/M00165/M00611/M00612
M00612	co728_000000021491	Anoxygenic photosynthesis in purple bacteria	Signature modules	Module set	Metabolic capacity	"M00597 M00165"	0.0	False	0.045454545454545456	False	NA	No enzymes unique to module	NA	K00615	1307	K00615 is present in multiple modules: M00004/M00007/M00165/M00611/M00612
M00009	co728_000000018844	Citrate cycle (TCA cycle, Krebs cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942,K01659) (K01681,K27802,K01682) (K00031,K00030) ((K00164+K00658,K01616)+K00382,K00174+K00175-K00177-K00176) (K01902+K01903,K01899+K01900,K18118) (K00234+K00235+K00236+(K00237,K25801),K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00026,K00025,K00024,K00116)"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01659	4649	K01659 is present in multiple modules: M00009/M00010/M00012/M00740/M00982
M00010	co728_000000018844	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01647,K05942,K01659) (K01681,K27802,K01682) (K00031,K00030)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01659	4649	K01659 is present in multiple modules: M00009/M00010/M00012/M00740/M00982
M00632	co728_000000018844	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01784	4739	K01784 is present in multiple modules: M00632/M01004
M00012	co728_000000018844	Glyoxylate cycle	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01647,K01659) (K01681,K27802,K01682) K01637 (K01638,K19282) (K00026,K00025,K00024)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01659	4649	K01659 is present in multiple modules: M00009/M00010/M00012/M00740/M00982
M00740	co728_000000018844	Methylaspartate cycle	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K01647,K01659) K27802 K00031 K00261 K19268+K01846 K04835 K19280 K14449 K19281 K19282 K00024"	0.09090909090909091	False	0.09090909090909091	False	NA	No enzymes unique to module	NA	K01659	4649	K01659 is present in multiple modules: M00009/M00010/M00012/M00740/M00982
M00982	co728_000000018844	Methylcitrate cycle	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01659 (K01720,(K20455 K09788)) (K01682,K27802) (K03417,K01637) (K00239+K00240+K00241-(K00242,K18859,K18860),K00244+K00245+K00246-K00247) (K01676,K01679,K01677+K01678) (K00024,K00116)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01659	4649	K01659 is present in multiple modules: M00009/M00010/M00012/M00740/M00982
M00048	co728_000000018844	De novo purine biosynthesis, PRPP + glutamine => IMP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00764 (K01945,K11787,K11788,K13713) (K00601,K11175,K08289,K11787,K01492) (K01952,(K23269+K23264+K23265),(K23270+K23265)) (K01933,K11787,K11788 (K01587,K11808,K01589 K01588)) (K01923,K01587,K13713) K01756 (K00602,(K01492,K06863 K11176))"	0.125	False	0.2	False	1.0	K01588,K01945	1,1	K01588,K01945	4665,4687	None
M00049	co728_000000018844	Adenine ribonucleotide biosynthesis, IMP => ADP,ATP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K01939 K01756 (K00939,K18532,K18533,K00944) K00940"	0.25	False	0.25	False	1.0	K01939	1	K01939	4688	None
M01004	co728_000000018844	UDP-Galf biosynthesis, UDP-Glc => UDP-Galf	Pathway modules	Glycan metabolism	Nucleotide sugar biosynthesis	"K01784 (K01854,K28214)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01784	4739	K01784 is present in multiple modules: M00632/M01004
M00096	co728_000000018844	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01662 K00099 (K00991,K12506) K00919 (K01770,K12506) K03526 K03527 K01823"	0.125	False	0.125	False	1.0	K00919	1	K00919	4647	None
M00878	co728_000000018844	Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA	Pathway modules	Xenobiotics biodegradation	Aromatics degradation	"K01912 K02609+K02610+K02611+K02612+K02613 K15866 K02618 K02615 K01692 K00074"	0.14285714285714285	False	0.14285714285714285	False	1.0	K01912	1	K01912	4661	None
M00001	co728_000000046505	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K24182,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) (K01689,K27394) (K00873,K12406)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K15633,K15633,K15635,K21071,K25026	3486,3399,3200,3546,3244	K15633 is present in multiple modules: M00001/M00002/M00003,K15635 is present in multiple modules: M00001/M00002/M00003,K21071 is present in multiple modules: M00001/M00345,K25026 is present in multiple modules: M00001/M00549
M00002	co728_000000046505	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) (K01689,K27394) (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K15633,K15633,K15635	3486,3399,3200	K15633 is present in multiple modules: M00001/M00002/M00003,K15635 is present in multiple modules: M00001/M00002/M00003
M00003	co728_000000046505	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) (K01689,K27394) (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K15633,K15633,K15635	3486,3399,3200	K15633 is present in multiple modules: M00001/M00002/M00003,K15635 is present in multiple modules: M00001/M00002/M00003
M00061	co728_000000046505	D-Glucuronate degradation, D-glucuronate => pyruvate + D-glyceraldehyde 3P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01812 K00040 (K01686,K08323) K00874 (K01625,K17463)"	0.2	False	0.2	False	1.0	K01686	2	K01686,K01686	3579,3578	None
M00632	co728_000000046505	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	1.0	K01785	1	K01785	3427	None
M00579	co728_000000046505	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	1.0	True	1.0	True	NA	No enzymes unique to module	NA	K00625,K00925	3309,3308	K00625 is present in multiple modules: M00579/M00357/M00617/M00618,K00925 is present in multiple modules: M00579/M00357/M00617/M00618
M00357	co728_000000046505	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.2	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00625,K00925	3309,3308	K00625 is present in multiple modules: M00579/M00357/M00617/M00618,K00925 is present in multiple modules: M00579/M00357/M00617/M00618
