amr_gene	aro_call	group	participant	is_coassembly	date
mh_p110___122076	vanT gene in vanG cluster	spaS16	p431	False	2022-10-18
mh_p110___122076	vanT gene in vanG cluster	spaS202	p373	False	2024-09-24
mh_p110___122076	vanT gene in vanG cluster	spaS229	p431	False	2022-08-16
mh_p110___122076	vanT gene in vanG cluster	spaS194	p813	False	2024-07-02
mh_p110___122076	vanT gene in vanG cluster	spaS109	p408	False	2023-11-21
mh_p110___122076	vanT gene in vanG cluster	spaS130	p292	False	2024-01-23
mh_p110___122076	vanT gene in vanG cluster	mh_p644	p644	True	
mh_p110___122076	vanT gene in vanG cluster	spaS222	p110	False	2022-07-21
mh_p110___122076	vanT gene in vanG cluster	spaS152	p644	False	2024-03-12
mh_p110___122076	vanT gene in vanG cluster	spaS210	p431	False	2024-11-05
mh_p110___122076	vanT gene in vanG cluster	mh_p523	p523	True	
mh_p110___122076	vanT gene in vanG cluster	spaS115	p431	False	2023-12-05
mh_p110___122076	vanT gene in vanG cluster	spaS156	p431	False	2024-03-19
mh_p110___122076	vanT gene in vanG cluster	spaS65	p431	False	2023-02-28
mh_p110___122076	vanT gene in vanG cluster	spaS221	p729	False	2025-05-27
mh_p110___122076	vanT gene in vanG cluster	spaS150	p408	False	2024-03-12
mh_p110___122076	vanT gene in vanG cluster	spaS278	p654	False	2025-02-18
mh_p110___122076	vanT gene in vanG cluster	mh_p722	p722	True	
mh_p110___122076	vanT gene in vanG cluster	spaS233	p431	False	2022-08-23
mh_p110___122076	vanT gene in vanG cluster	spaS280	p654	False	2025-03-04
mh_p110___122076	vanT gene in vanG cluster	mh_p813	p813	True	
mh_p110___122076	vanT gene in vanG cluster	spaS284	p654	False	2025-05-06
mh_p110___122076	vanT gene in vanG cluster	spaS209	p373	False	2024-11-05
mh_p110___122076	vanT gene in vanG cluster	spaS173	p644	False	2024-05-14
mh_p110___122076	vanT gene in vanG cluster	spaS186	p431	False	2024-06-11
mh_p110___122076	vanT gene in vanG cluster	spaS85	p722	False	2023-09-05
mh_p110___76627	vanW gene in vanI cluster	mh_p789	p789	True	
mh_p110___76627	vanW gene in vanI cluster	spaS30	p110	False	2022-11-22
mh_p110___76627	vanW gene in vanI cluster	spaS296	p789	False	2024-03-26
mh_p110___76627	vanW gene in vanI cluster	spaS37	p110	False	2022-12-06
mh_p110___76627	vanW gene in vanI cluster	mh_p110	p110	True	
mh_p110___160576	vanT gene in vanG cluster	spaS146	p728	False	2024-02-27
mh_p110___160576	vanT gene in vanG cluster	spaS175	p860	False	2024-05-14
mh_p110___160576	vanT gene in vanG cluster	spaS158	p431	False	2024-03-26
mh_p110___160576	vanT gene in vanG cluster	spaS253	p97	False	2022-07-21
mh_p110___160576	vanT gene in vanG cluster	spaS196	p728	False	2024-07-16
mh_p110___160576	vanT gene in vanG cluster	spaS37	p110	False	2022-12-06
mh_p110___160576	vanT gene in vanG cluster	spaS217	p860	False	2025-05-13
mh_p110___160576	vanT gene in vanG cluster	spaS35	p97	False	2022-11-29
mh_p110___160576	vanT gene in vanG cluster	spaS228	p292	False	2022-08-16
mh_p110___160576	vanT gene in vanG cluster	spaS123	p431	False	2023-12-19
mh_p110___160576	vanT gene in vanG cluster	spaS187	p728	False	2024-06-11
mh_p110___160576	vanT gene in vanG cluster	spaS18	p813	False	2022-10-18
mh_p110___160576	vanT gene in vanG cluster	mh_p408	p408	True	
mh_p110___160576	vanT gene in vanG cluster	spaS132	p722	False	2024-01-23
mh_p110___160576	vanT gene in vanG cluster	spaS266	p584	False	2024-12-03
mh_p110___160576	vanT gene in vanG cluster	spaS152	p644	False	2024-03-12
mh_p110___160576	vanT gene in vanG cluster	spaS210	p431	False	2024-11-05
mh_p110___160576	vanT gene in vanG cluster	spaS6	p601	False	2024-02-06
mh_p110___160576	vanT gene in vanG cluster	spaS29	p97	False	2022-11-22
mh_p110___160576	vanT gene in vanG cluster	spaS166	p860	False	2024-04-23
mh_p110___160576	vanT gene in vanG cluster	spaS254	p550	False	2022-08-23
mh_p110___160576	vanT gene in vanG cluster	spaS191	p398	False	2024-07-02
mh_p110___160576	vanT gene in vanG cluster	spaS241	p722	False	2024-01-09
mh_p110___160576	vanT gene in vanG cluster	spaS200	p398	False	2024-08-27
mh_p110___160576	vanT gene in vanG cluster	mh_p894	p894	True	
mh_p110___160576	vanT gene in vanG cluster	spaS280	p654	False	2025-03-04
mh_p110___160576	vanT gene in vanG cluster	mh_p813	p813	True	
mh_p110___160576	vanT gene in vanG cluster	spaS160	p728	False	2024-03-26
mh_p110___160576	vanT gene in vanG cluster	spaS274	p341	False	2025-03-18
mh_p110___160576	vanT gene in vanG cluster	spaS204	p431	False	2024-09-24
mh_p110___160576	vanT gene in vanG cluster	spaS182	p644	False	2024-05-28
mh_p110___160576	vanT gene in vanG cluster	spaS164	p601	False	2024-04-23
mh_p110___160576	vanT gene in vanG cluster	mh_p292	p292	True	
mh_p110___160576	vanT gene in vanG cluster	mh_p728	p728	True	
mh_p110___160576	vanT gene in vanG cluster	spaS141	p408	False	2024-02-27
mh_p110___160576	vanT gene in vanG cluster	mh_p470	p470	True	
mh_p110___160576	vanT gene in vanG cluster	mh_p860	p860	True	
mh_p110___160576	vanT gene in vanG cluster	mh_p110	p110	True	
mh_p110___160576	vanT gene in vanG cluster	spaS268	p142	False	2025-02-18
mh_p110___160576	vanT gene in vanG cluster	mh_p550	p550	True	
mh_p110___160576	vanT gene in vanG cluster	spaS230	p470	False	2022-08-16
mh_p110___160576	vanT gene in vanG cluster	spaS108	p601	False	2023-11-07
mh_p110___160576	vanT gene in vanG cluster	spaS45	p470	False	2022-12-13
mh_p110___160576	vanT gene in vanG cluster	spaS275	p584	False	2025-01-14
mh_p110___160576	vanT gene in vanG cluster	spaS137	p728	False	2024-01-30
mh_p110___160576	vanT gene in vanG cluster	spaS208	p398	False	2024-10-29
mh_p110___160576	vanT gene in vanG cluster	spaS256	p550	False	2022-09-06
mh_p110___160576	vanT gene in vanG cluster	spaS260	p341	False	2024-10-15
mh_p110___160576	vanT gene in vanG cluster	spaS179	p644	False	2024-05-21
mh_p110___160576	vanT gene in vanG cluster	spaS272	p341	False	2025-02-11
mh_p110___160576	vanT gene in vanG cluster	mh_p644	p644	True	
mh_p110___160576	vanT gene in vanG cluster	spaS199	p860	False	2024-08-20
mh_p110___160576	vanT gene in vanG cluster	spaS277	p584	False	2025-02-18
mh_p110___160576	vanT gene in vanG cluster	mh_p523	p523	True	
mh_p110___160576	vanT gene in vanG cluster	mh_p97	p97	True	
mh_p110___160576	vanT gene in vanG cluster	spaS252	p97	False	2022-09-06
mh_p110___160576	vanT gene in vanG cluster	spaS115	p431	False	2023-12-05
mh_p110___160576	vanT gene in vanG cluster	spaS234	p470	False	2022-08-23
mh_p110___160576	vanT gene in vanG cluster	spaS233	p431	False	2022-08-23
mh_p110___160576	vanT gene in vanG cluster	spaS236	p431	False	2022-08-30
mh_p110___160576	vanT gene in vanG cluster	spaS225	p292	False	2022-08-09
mh_p110___160576	vanT gene in vanG cluster	spaS60	p470	False	2023-02-14
mh_p110___160576	vanT gene in vanG cluster	spaS138	p729	False	2024-01-30
mh_p110___160576	vanT gene in vanG cluster	spaS195	p860	False	2024-07-02
mh_p110___160576	vanT gene in vanG cluster	spaS135	p408	False	2024-01-30
mh_p110___160576	vanT gene in vanG cluster	spaS281	p654	False	2025-03-25
mh_p110___160576	vanT gene in vanG cluster	spaS251	p97	False	2022-08-16
mh_p110___160576	vanT gene in vanG cluster	spaS19	p125	False	2022-11-01
mh_p110___160576	vanT gene in vanG cluster	spaS258	p142	False	2024-11-05
mh_p110___160576	vanT gene in vanG cluster	spaS78	p431	False	2023-05-16
mh_p110___160576	vanT gene in vanG cluster	spaS264	p584	False	2024-11-05
mh_p110___160576	vanT gene in vanG cluster	mh_p125	p125	True	
mh_p110___160576	vanT gene in vanG cluster	spaS127	p431	False	2024-01-16
mh_p110___160576	vanT gene in vanG cluster	spaS81	p431	False	2023-08-22
mh_p110___160576	vanT gene in vanG cluster	spaS10	p431	False	2022-09-27
mh_p110___160576	vanT gene in vanG cluster	spaS7	p292	False	2022-09-20
mh_p110___160576	vanT gene in vanG cluster	spaS285	p654	False	2025-05-27
mh_p110___160576	vanT gene in vanG cluster	mh_p398	p398	True	
mh_p110___160576	vanT gene in vanG cluster	spaS30	p110	False	2022-11-22
mh_p110___160576	vanT gene in vanG cluster	spaS269	p142	False	2025-02-25
mh_p110___160576	vanT gene in vanG cluster	mh_p601	p601	True	
mh_p110___160576	vanT gene in vanG cluster	spaS124	p601	False	2023-12-19
mh_p110___160576	vanT gene in vanG cluster	spaS202	p373	False	2024-09-24
mh_p110___160576	vanT gene in vanG cluster	spaS140	p601	False	2024-02-20
mh_p110___160576	vanT gene in vanG cluster	spaS149	p151	False	2024-03-12
mh_p110___160576	vanT gene in vanG cluster	spaS136	p722	False	2024-01-30
mh_p110___160576	vanT gene in vanG cluster	spaS74	p125	False	2023-04-18
mh_p110___160576	vanT gene in vanG cluster	spaS226	p431	False	2022-08-09
mh_p110___160576	vanT gene in vanG cluster	spaS273	p341	False	2025-03-11
mh_p110___160576	vanT gene in vanG cluster	mh_p722	p722	True	
mh_p110___160576	vanT gene in vanG cluster	spaS120	p470	False	2023-12-12
mh_p110___160576	vanT gene in vanG cluster	spaS183	p729	False	2024-05-28
mh_p110___160576	vanT gene in vanG cluster	spaS161	p601	False	2024-04-09
mh_p110___160576	vanT gene in vanG cluster	mh_p341	p341	True	
mh_p110___160576	vanT gene in vanG cluster	spaS250	p97	False	2022-08-04
mh_p110___160576	vanT gene in vanG cluster	spaS77	p431	False	2023-04-25
mh_p110___160576	vanT gene in vanG cluster	spaS121	p728	False	2023-12-12
mh_p110___160576	vanT gene in vanG cluster	spaS186	p431	False	2024-06-11
mh_p110___160576	vanT gene in vanG cluster	spaS259	p142	False	2024-12-03
mh_p110___160576	vanT gene in vanG cluster	spaS85	p722	False	2023-09-05
mh_p110___160576	vanT gene in vanG cluster	spaS193	p728	False	2024-07-02
mh_p110___160576	vanT gene in vanG cluster	spaS38	p470	False	2022-12-06
mh_p110___160576	vanT gene in vanG cluster	spaS283	p654	False	2025-04-15
mh_p110___160576	vanT gene in vanG cluster	spaS118	p151	False	2023-12-12
mh_p110___160576	vanT gene in vanG cluster	spaS21	p470	False	2022-11-01
mh_p110___160576	vanT gene in vanG cluster	spaS211	p431	False	2025-01-14
mh_p110___160576	vanT gene in vanG cluster	spaS147	p722	False	2024-03-05
mh_p110___160576	vanT gene in vanG cluster	spaS282	p142	False	2025-05-06
mh_p110___160576	vanT gene in vanG cluster	spaS145	p644	False	2024-02-27
mh_p110___160576	vanT gene in vanG cluster	spaS276	p584	False	2025-01-21
mh_p110___160576	vanT gene in vanG cluster	spaS279	p654	False	2025-02-25
mh_p110___160576	vanT gene in vanG cluster	spaS206	p860	False	2024-10-08
mh_p110___160576	vanT gene in vanG cluster	spaS148	p729	False	2024-03-05
mh_p110___160576	vanT gene in vanG cluster	spaS298	p341	False	2025-05-27
mh_p110___160576	vanT gene in vanG cluster	spaS16	p431	False	2022-10-18
mh_p110___160576	vanT gene in vanG cluster	spaS111	p728	False	2023-11-21
mh_p110___160576	vanT gene in vanG cluster	spaS229	p431	False	2022-08-16
mh_p110___160576	vanT gene in vanG cluster	spaS178	p601	False	2024-05-21
mh_p110___160576	vanT gene in vanG cluster	spaS13	p470	False	2022-10-04
mh_p110___160576	vanT gene in vanG cluster	spaS168	p601	False	2024-05-07
mh_p110___160576	vanT gene in vanG cluster	spaS257	p142	False	2024-10-21
mh_p110___160576	vanT gene in vanG cluster	spaS150	p408	False	2024-03-12
mh_p110___160576	vanT gene in vanG cluster	spaS95	p894	False	2023-10-10
mh_p110___160576	vanT gene in vanG cluster	spaS143	p470	False	2024-02-27
mh_p110___160576	vanT gene in vanG cluster	spaS238	p431	False	2022-09-06
mh_p110___160576	vanT gene in vanG cluster	spaS278	p654	False	2025-02-18
mh_p110___160576	vanT gene in vanG cluster	spaS284	p654	False	2025-05-06
mh_p110___160576	vanT gene in vanG cluster	mh_p584	p584	True	
mh_p110___214258	vanG	spaS175	p860	False	2024-05-14
mh_p110___214258	vanG	spaS169	p813	False	2024-05-07
mh_p110___214258	vanG	spaS158	p431	False	2024-03-26
mh_p110___214258	vanG	spaS177	p373	False	2024-05-21
mh_p110___214258	vanG	spaS212	p373	False	2025-01-21
mh_p110___214258	vanG	spaS94	p644	False	2023-10-10
mh_p110___214258	vanG	spaS43	p97	False	2022-12-13
mh_p110___214258	vanG	spaS39	p292	False	2022-12-06
mh_p110___214258	vanG	spaS253	p97	False	2022-07-21
mh_p110___214258	vanG	spaS129	p729	False	2024-01-16
mh_p110___214258	vanG	spaS196	p728	False	2024-07-16
mh_p110___214258	vanG	spaS37	p110	False	2022-12-06
mh_p110___214258	vanG	spaS235	p813	False	2022-08-23
mh_p110___214258	vanG	spaS217	p860	False	2025-05-13
mh_p110___214258	vanG	spaS35	p97	False	2022-11-29
mh_p110___214258	vanG	spaS53	p550	False	2023-01-17
mh_p110___214258	vanG	spaS163	p860	False	2024-04-09
mh_p110___214258	vanG	spaS228	p292	False	2022-08-16
mh_p110___214258	vanG	spaS42	p813	False	2022-12-06
mh_p110___214258	vanG	spaS123	p431	False	2023-12-19
mh_p110___214258	vanG	spaS187	p728	False	2024-06-11
mh_p110___214258	vanG	spaS50	p523	False	2023-01-10
mh_p110___214258	vanG	spaS18	p813	False	2022-10-18
mh_p110___214258	vanG	spaS270	p341	False	2025-01-14
mh_p110___214258	vanG	mh_p408	p408	True	
mh_p110___214258	vanG	spaS9	p813	False	2022-09-20
mh_p110___214258	vanG	spaS101	p644	False	2023-10-17
mh_p110___214258	vanG	spaS25	p97	False	2022-11-15
mh_p110___214258	vanG	spaS144	p601	False	2024-02-27
mh_p110___214258	vanG	spaS33	p550	False	2022-11-22
mh_p110___214258	vanG	spaS266	p584	False	2024-12-03
mh_p110___214258	vanG	spaS222	p110	False	2022-07-21
mh_p110___214258	vanG	spaS152	p644	False	2024-03-12
mh_p110___214258	vanG	spaS210	p431	False	2024-11-05
mh_p110___214258	vanG	spaS198	p728	False	2024-08-20
mh_p110___214258	vanG	spaS110	p431	False	2023-11-21
mh_p110___214258	vanG	spaS153	p813	False	2024-03-12
mh_p110___214258	vanG	spaS29	p97	False	2022-11-22
mh_p110___214258	vanG	spaS166	p860	False	2024-04-23
mh_p110___214258	vanG	spaS254	p550	False	2022-08-23
mh_p110___214258	vanG	spaS27	p813	False	2022-11-15
mh_p110___214258	vanG	spaS295	p789	False	2024-03-12
mh_p110___214258	vanG	spaS14	p470	False	2022-10-11
mh_p110___214258	vanG	spaS286	p789	False	2023-10-24
mh_p110___214258	vanG	spaS220	p860	False	2025-05-20
mh_p110___214258	vanG	spaS191	p398	False	2024-07-02
mh_p110___214258	vanG	spaS192	p722	False	2024-07-02
mh_p110___214258	vanG	spaS200	p398	False	2024-08-27
mh_p110___214258	vanG	spaS237	p523	False	2022-08-30
mh_p110___214258	vanG	spaS280	p654	False	2025-03-04
mh_p110___214258	vanG	mh_p813	p813	True	
mh_p110___214258	vanG	mh_p894	p894	True	
mh_p110___214258	vanG	spaS274	p341	False	2025-03-18
mh_p110___214258	vanG	spaS204	p431	False	2024-09-24
mh_p110___214258	vanG	spaS67	p523	False	2023-03-07
mh_p110___214258	vanG	spaS182	p644	False	2024-05-28
mh_p110___214258	vanG	spaS83	p431	False	2023-08-29
mh_p110___214258	vanG	spaS5	p523	False	2023-06-13
mh_p110___214258	vanG	spaS164	p601	False	2024-04-23
mh_p110___214258	vanG	spaS184	p151	False	2024-06-11
mh_p110___214258	vanG	spaS223	p110	False	2022-08-04
mh_p110___214258	vanG	spaS100	p431	False	2023-10-17
mh_p110___214258	vanG	mh_p292	p292	True	
mh_p110___214258	vanG	mh_p728	p728	True	
mh_p110___214258	vanG	spaS141	p408	False	2024-02-27
mh_p110___214258	vanG	spaS48	p813	False	2023-01-10
mh_p110___214258	vanG	spaS32	p523	False	2022-11-22
mh_p110___214258	vanG	spaS255	p550	False	2022-08-30
mh_p110___214258	vanG	spaS63	p813	False	2023-02-28
mh_p110___214258	vanG	mh_p470	p470	True	
mh_p110___214258	vanG	spaS231	p523	False	2022-08-16
mh_p110___214258	vanG	mh_p860	p860	True	
mh_p110___214258	vanG	spaS197	p894	False	2024-07-23
mh_p110___214258	vanG	mh_p110	p110	True	
mh_p110___214258	vanG	spaS59	p813	False	2023-02-07
mh_p110___214258	vanG	spaS26	p431	False	2022-11-15
mh_p110___214258	vanG	spaS268	p142	False	2025-02-18
mh_p110___214258	vanG	mh_p550	p550	True	
mh_p110___214258	vanG	spaS214	p373	False	2025-02-18
mh_p110___214258	vanG	spaS66	p431	False	2023-03-07
mh_p110___214258	vanG	spaS89	p813	False	2023-09-26
mh_p110___214258	vanG	spaS230	p470	False	2022-08-16
mh_p110___214258	vanG	spaS99	p292	False	2023-10-17
mh_p110___214258	vanG	spaS243	p431	False	2023-05-30
mh_p110___214258	vanG	spaS45	p470	False	2022-12-13
mh_p110___214258	vanG	spaS275	p584	False	2025-01-14
mh_p110___214258	vanG	spaS208	p398	False	2024-10-29
mh_p110___214258	vanG	spaS256	p550	False	2022-09-06
mh_p110___214258	vanG	spaS105	p644	False	2023-10-31
mh_p110___214258	vanG	spaS263	p341	False	2024-11-26
mh_p110___214258	vanG	spaS249	p813	False	2023-05-30
mh_p110___214258	vanG	spaS227	p813	False	2022-08-09
mh_p110___214258	vanG	spaS194	p813	False	2024-07-02
mh_p110___214258	vanG	spaS260	p341	False	2024-10-15
mh_p110___214258	vanG	spaS130	p292	False	2024-01-23
mh_p110___214258	vanG	spaS272	p341	False	2025-02-11
mh_p110___214258	vanG	spaS232	p292	False	2022-08-23
mh_p110___214258	vanG	spaS179	p644	False	2024-05-21
mh_p110___214258	vanG	mh_p644	p644	True	
mh_p110___214258	vanG	spaS79	p813	False	2023-05-16
mh_p110___214258	vanG	spaS277	p584	False	2025-02-18
mh_p110___214258	vanG	spaS68	p813	False	2023-03-07
mh_p110___214258	vanG	spaS170	p860	False	2024-05-07
mh_p110___214258	vanG	spaS199	p860	False	2024-08-20
mh_p110___214258	vanG	mh_p523	p523	True	
mh_p110___214258	vanG	mh_p97	p97	True	
mh_p110___214258	vanG	spaS252	p97	False	2022-09-06
mh_p110___214258	vanG	spaS115	p431	False	2023-12-05
mh_p110___214258	vanG	spaS156	p431	False	2024-03-19
mh_p110___214258	vanG	spaS23	p292	False	2022-11-08
mh_p110___214258	vanG	spaS20	p292	False	2022-11-01
mh_p110___214258	vanG	spaS122	p729	False	2023-12-12
mh_p110___214258	vanG	spaS294	p789	False	2024-02-27
mh_p110___214258	vanG	spaS34	p813	False	2022-11-22
mh_p110___214258	vanG	spaS246	p644	False	2023-08-08
mh_p110___214258	vanG	spaS234	p470	False	2022-08-23
mh_p110___214258	vanG	spaS80	p644	False	2023-08-15
mh_p110___214258	vanG	spaS203	p398	False	2024-09-24
mh_p110___214258	vanG	spaS236	p431	False	2022-08-30
mh_p110___214258	vanG	spaS97	p292	False	2023-10-10
mh_p110___214258	vanG	spaS126	p408	False	2024-01-09
mh_p110___214258	vanG	spaS225	p292	False	2022-08-09
mh_p110___214258	vanG	spaS233	p431	False	2022-08-23
mh_p110___214258	vanG	spaS70	p431	False	2023-03-21
mh_p110___214258	vanG	spaS188	p813	False	2024-06-11
mh_p110___214258	vanG	spaS218	p398	False	2025-05-20
mh_p110___214258	vanG	spaS261	p341	False	2024-11-05
mh_p110___214258	vanG	spaS242	p431	False	2023-06-13
mh_p110___214258	vanG	spaS60	p470	False	2023-02-14
mh_p110___214258	vanG	spaS138	p729	False	2024-01-30
mh_p110___214258	vanG	spaS262	p341	False	2024-11-12
mh_p110___214258	vanG	spaS171	p373	False	2024-05-14
mh_p110___214258	vanG	spaS135	p408	False	2024-01-30
mh_p110___214258	vanG	spaS281	p654	False	2025-03-25
mh_p110___214258	vanG	spaS195	p860	False	2024-07-02
mh_p110___214258	vanG	spaS251	p97	False	2022-08-16
mh_p110___214258	vanG	spaS19	p125	False	2022-11-01
mh_p110___214258	vanG	spaS258	p142	False	2024-11-05
mh_p110___214258	vanG	spaS78	p431	False	2023-05-16
mh_p110___214258	vanG	spaS264	p584	False	2024-11-05
mh_p110___214258	vanG	mh_p125	p125	True	
mh_p110___214258	vanG	spaS127	p431	False	2024-01-16
mh_p110___214258	vanG	spaS81	p431	False	2023-08-22
mh_p110___214258	vanG	spaS10	p431	False	2022-09-27
mh_p110___214258	vanG	spaS7	p292	False	2022-09-20
mh_p110___214258	vanG	spaS185	p373	False	2024-06-11
mh_p110___214258	vanG	spaS114	p408	False	2023-12-05
mh_p110___214258	vanG	spaS285	p654	False	2025-05-27
mh_p110___214258	vanG	mh_p398	p398	True	
mh_p110___214258	vanG	spaS174	p813	False	2024-05-14
mh_p110___214258	vanG	spaS133	p729	False	2024-01-23
mh_p110___214258	vanG	spaS61	p813	False	2023-02-14
mh_p110___214258	vanG	spaS30	p110	False	2022-11-22
mh_p110___214258	vanG	spaS159	p601	False	2024-03-26
mh_p110___214258	vanG	spaS269	p142	False	2025-02-25
mh_p110___214258	vanG	mh_p601	p601	True	
mh_p110___214258	vanG	spaS75	p813	False	2023-04-18
mh_p110___214258	vanG	spaS24	p813	False	2022-11-08
mh_p110___214258	vanG	spaS11	p813	False	2022-09-27
mh_p110___214258	vanG	spaS202	p373	False	2024-09-24
mh_p110___214258	vanG	spaS47	p550	False	2023-01-10
mh_p110___214258	vanG	spaS64	p470	False	2023-02-28
mh_p110___214258	vanG	spaS109	p408	False	2023-11-21
mh_p110___214258	vanG	spaS297	p789	False	2024-04-16
mh_p110___214258	vanG	spaS17	p470	False	2022-10-18
mh_p110___214258	vanG	spaS207	p373	False	2024-10-15
mh_p110___214258	vanG	spaS149	p151	False	2024-03-12
mh_p110___214258	vanG	spaS136	p722	False	2024-01-30
mh_p110___214258	vanG	spaS154	p151	False	2024-03-19
mh_p110___214258	vanG	spaS84	p644	False	2023-08-29
mh_p110___214258	vanG	spaS201	p860	False	2024-09-17
mh_p110___214258	vanG	spaS167	p398	False	2024-05-07
mh_p110___214258	vanG	spaS88	p813	False	2023-09-19
mh_p110___214258	vanG	spaS74	p125	False	2023-04-18
mh_p110___214258	vanG	spaS65	p431	False	2023-02-28
mh_p110___214258	vanG	spaS221	p729	False	2025-05-27
mh_p110___214258	vanG	spaS224	p813	False	2022-08-04
mh_p110___214258	vanG	spaS216	p729	False	2025-05-13
mh_p110___214258	vanG	spaS69	p813	False	2023-03-14
mh_p110___214258	vanG	spaS226	p431	False	2022-08-09
mh_p110___214258	vanG	spaS180	p729	False	2024-05-21
mh_p110___214258	vanG	spaS213	p860	False	2025-01-21
