dereplicated_mag_id	strand	group	participant	is_coassembly	date	gtdb_taxonomy	phylum
single_16_1	single	spaS148	p729	FALSE	2024-03-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS14	p470	FALSE	2022-10-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS152	p644	FALSE	2024-03-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS153	p813	FALSE	2024-03-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS159	p601	FALSE	2024-03-26	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS161	p601	FALSE	2024-04-09	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS163	p860	FALSE	2024-04-09	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS164	p601	FALSE	2024-04-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS166	p860	FALSE	2024-04-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS168	p601	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS169	p813	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS170	p860	FALSE	2024-05-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS173	p644	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS174	p813	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS175	p860	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS176	p894	FALSE	2024-05-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS178	p601	FALSE	2024-05-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS179	p644	FALSE	2024-05-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS17	p470	FALSE	2022-10-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS180	p729	FALSE	2024-05-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS182	p644	FALSE	2024-05-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS183	p729	FALSE	2024-05-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS184	p151	FALSE	2024-06-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS188	p813	FALSE	2024-06-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS18	p813	FALSE	2022-10-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS194	p813	FALSE	2024-07-02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS195	p860	FALSE	2024-07-02	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS199	p860	FALSE	2024-08-20	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS201	p860	FALSE	2024-09-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS202	p373	FALSE	2024-09-24	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS205	p373	FALSE	2024-10-01	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS206	p860	FALSE	2024-10-08	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS207	p373	FALSE	2024-10-15	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS209	p373	FALSE	2024-11-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS212	p373	FALSE	2025-01-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS213	p860	FALSE	2025-01-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS214	p373	FALSE	2025-02-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS215	p151	FALSE	2025-05-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS216	p729	FALSE	2025-05-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS217	p860	FALSE	2025-05-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS218	p398	FALSE	2025-05-20	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS219	p601	FALSE	2025-05-20	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS21	p470	FALSE	2022-11-01	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS220	p860	FALSE	2025-05-20	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS221	p729	FALSE	2025-05-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS222	p110	FALSE	2022-07-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS223	p110	FALSE	2022-08-04	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS229	p431	FALSE	2022-08-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS231	p523	FALSE	2022-08-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS234	p470	FALSE	2022-08-23	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS237	p523	FALSE	2022-08-30	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS238	p431	FALSE	2022-09-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS239	p523	FALSE	2022-09-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS242	p431	FALSE	2023-06-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS243	p431	FALSE	2023-05-30	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS244	p431	FALSE	2023-06-20	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS245	p523	FALSE	2023-03-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS248	p813	FALSE	2023-06-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS249	p813	FALSE	2023-05-30	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS24	p813	FALSE	2022-11-08	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS250	p97	FALSE	2022-08-04	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS251	p97	FALSE	2022-08-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS252	p97	FALSE	2022-09-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS253	p97	FALSE	2022-07-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS258	p142	FALSE	2024-11-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS25	p97	FALSE	2022-11-15	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS264	p584	FALSE	2024-11-05	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS266	p584	FALSE	2024-12-03	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS267	p142	FALSE	2025-01-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS268	p142	FALSE	2025-02-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS269	p142	FALSE	2025-02-25	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS26	p431	FALSE	2022-11-15	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS272	p341	FALSE	2025-02-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS275	p584	FALSE	2025-01-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS276	p584	FALSE	2025-01-21	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS277	p584	FALSE	2025-02-18	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS27	p813	FALSE	2022-11-15	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS282	p142	FALSE	2025-05-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS285	p654	FALSE	2025-05-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS286	p789	FALSE	2023-10-24	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS287	p789	FALSE	2023-11-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS294	p789	FALSE	2024-02-27	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS295	p789	FALSE	2024-03-12	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS296	p789	FALSE	2024-03-26	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS297	p789	FALSE	2024-04-16	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS29	p97	FALSE	2022-11-22	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS2	p431	FALSE	2023-04-11	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS30	p110	FALSE	2022-11-22	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS32	p523	FALSE	2022-11-22	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS34	p813	FALSE	2022-11-22	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS35	p97	FALSE	2022-11-29	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS37	p110	FALSE	2022-12-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS38	p470	FALSE	2022-12-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS3	p431	FALSE	2023-08-08	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS42	p813	FALSE	2022-12-06	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS43	p97	FALSE	2022-12-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS45	p470	FALSE	2022-12-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS47	p550	FALSE	2023-01-10	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS48	p813	FALSE	2023-01-10	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS49	p292	FALSE	2023-01-10	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS4	p813	FALSE	2023-10-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS50	p523	FALSE	2023-01-10	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS52	p523	FALSE	2023-01-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS53	p550	FALSE	2023-01-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS54	p813	FALSE	2023-01-17	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS55	p292	FALSE	2023-01-24	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS57	p813	FALSE	2023-01-24	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS59	p813	FALSE	2023-02-07	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS5	p523	FALSE	2023-06-13	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS61	p813	FALSE	2023-02-14	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS63	p813	FALSE	2023-02-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
single_16_1	single	spaS65	p431	FALSE	2023-02-28	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacillota
